"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
136287404,136287403,0,20,35.83,20,35.83,0,0.00,-11,0,11,2.04,2.11,2.08,0.000,36.9,410,386,15431,0,16
136287404,136287403,0,24,35.83,24,35.83,0,0.00,4,10,-14,2.09,2.03,2.09,0.000,36.8,415,393,15545,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,-3,0,3,2.13,2.06,2.11,0.000,36.9,412,390,15655,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-15,-13,28,2.06,1.92,2.06,0.000,36.8,410,388,15759,0,16
136287404,136287403,0,24,35.83,24,35.83,0,0.00,-5,-7,12,2.06,2.03,2.09,0.000,36.8,412,388,15871,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,22,18,-40,2.14,2.09,2.14,0.000,36.8,414,388,15975,0,16
136287404,136287403,0,21,35.85,21,35.85,0,0.00,2,-9,7,2.06,2.06,2.06,0.000,36.8,416,388,16097,0,16
136287404,136287403,0,20,35.85,20,35.85,0,0.00,22,10,-32,2.06,1.86,2.08,0.000,36.8,418,392,16193,0,16
136287404,136287403,0,23,35.82,23,35.82,0,0.00,8,-7,-1,2.14,1.99,2.14,0.000,36.9,411,386,16304,0,16
136287404,136286500,-49,595,35.69,595,35.69,0,0.00,-1195,487,708,4.63,24.03,21.93,0.000,32.1,2193,1829,16414,0,16
136287404,136286620,27,709,35.67,709,35.67,0,0.00,-879,-242,1121,7.95,28.33,14.50,0.000,31.1,2410,2064,16524,0,16
136287404,136287410,9,705,35.69,705,35.69,0,0.00,-891,-262,1153,7.90,28.27,14.53,0.000,30.9,2409,2069,16632,0,16
136287454,136287069,3,638,35.71,638,35.71,0,0.00,650,-712,62,23.76,17.41,9.71,0.000,31.1,1897,1586,16744,0,16
136287927,136287953,34,181,35.82,181,35.82,0,0.00,-101,-81,182,16.19,18.53,16.36,0.000,31.6,1862,1526,16852,0,16
136288921,136288826,45,203,35.79,203,35.79,0,0.00,-522,562,-40,11.77,16.21,22.91,0.000,32.0,1713,1410,16962,0,16
136290416,136290348,59,143,35.79,143,35.79,0,0.00,306,-655,349,20.12,20.73,10.17,0.000,31.5,2030,1674,17071,0,16
136292439,136292394,79,140,35.82,140,35.82,0,0.00,-524,604,-80,11.71,15.89,23.35,0.000,31.8,1705,1406,17181,0,16
136294954,136294902,100,161,35.81,161,35.81,0,0.00,429,12,-441,21.62,12.15,17.04,0.000,31.7,1664,1380,17290,0,16
136297975,136297888,121,220,35.77,220,35.77,0,0.00,574,-569,-5,23.06,16.87,11.00,0.000,31.6,1956,1631,17399,0,16
136301574,136301519,142,217,35.80,217,35.80,0,0.00,552,-516,-36,22.91,16.58,11.50,0.000,31.6,1936,1615,17510,0,16
136305661,136305626,161,211,35.79,211,35.79,0,0.00,521,-45,-476,22.72,11.82,16.55,0.000,31.7,1740,1474,17620,0,16
136310238,136310205,179,225,35.80,225,35.80,0,0.00,-240,415,-175,14.38,14.84,21.56,0.000,31.9,1589,1307,17730,0,16
