X,Y,Z,X2,Y2,Z2,X_blur,Y_blur,Z_blur,time
-9.1e-06,7e-06,1.67e-05,-1.82e-05,1.4e-05,3.34e-05,0.660000000000001,0.18,-0.179999999999998,4809.8
-7.5e-06,7.1e-06,1.67e-05,-1.5e-05,1.42e-05,3.34e-05,0.959999999999999,0.18,0,4810
-5.4e-06,7.3e-06,1.67e-05,-1.08e-05,1.46e-05,3.34e-05,1.26,0.360000000000001,0,4810.2
-3.6e-06,7.3e-06,1.67e-05,-7.2e-06,1.46e-05,3.34e-05,1.08,0,0,4810.4
-1.8e-06,7.4e-06,1.65e-05,-3.6e-06,1.48e-05,3.3e-05,1.08,0.18,-0.359999999999997,4810.6
-6e-07,7e-06,1.64e-05,-1.2e-06,1.4e-05,3.28e-05,0.72,-0.720000000000001,-0.180000000000004,4810.8
-1e-07,6.9e-06,1.66e-05,-2e-07,1.38e-05,3.32e-05,0.3,-0.18,0.360000000000003,4811
-1e-07,6.4e-06,1.67e-05,-2e-07,1.28e-05,3.34e-05,0,-0.900000000000001,0.179999999999998,4811.2
-7e-07,6.4e-06,1.66e-05,-1.4e-06,1.28e-05,3.32e-05,-0.36,0,-0.179999999999998,4811.4
-2.2e-06,5.7e-06,1.62e-05,-4.4e-06,1.14e-05,3.24e-05,-0.9,-1.26,-0.719999999999999,4811.6
-3.8e-06,5.2e-06,1.59e-05,-7.6e-06,1.04e-05,3.18e-05,-0.96,-0.899999999999999,-0.540000000000001,4811.8
-5.4e-06,4.7e-06,1.57e-05,-1.08e-05,9.4e-06,3.14e-05,-0.96,-0.900000000000001,-0.360000000000003,4812
-6.3e-06,4.6e-06,1.54e-05,-1.26e-05,9.2e-06,3.08e-05,-0.54,-0.18,-0.539999999999995,4812.2
-7.2e-06,4.3e-06,1.5e-05,-1.44e-05,8.6e-06,3e-05,-0.54,-0.539999999999999,-0.720000000000002,4812.4
-7.2e-06,4.5e-06,1.44e-05,-1.44e-05,9e-06,2.88e-05,0,0.36,-1.08,4812.6
-6.1e-06,5.3e-06,1.4e-05,-1.22e-05,1.06e-05,2.8e-05,0.66,1.44,-0.719999999999999,4812.8
-4.7e-06,5.8e-06,1.34e-05,-9.4e-06,1.16e-05,2.68e-05,0.84,0.900000000000001,-1.08,4813
-3.2e-06,6.3e-06,1.28e-05,-6.4e-06,1.26e-05,2.56e-05,0.9,0.899999999999999,-1.08,4813.2
-1.2e-06,7.2e-06,1.22e-05,-2.4e-06,1.44e-05,2.44e-05,1.2,1.62,-1.08,4813.4
8e-07,7.9e-06,1.13e-05,1.6e-06,1.58e-05,2.26e-05,1.2,1.26,-1.62,4813.6
2.5e-06,8.5e-06,1.06e-05,5e-06,1.7e-05,2.12e-05,1.02,1.08,-1.26,4813.8
3.7e-06,9e-06,9.9e-06,7.4e-06,1.8e-05,1.98e-05,0.72,0.900000000000001,-1.26,4814
4e-06,9.5e-06,9.3e-06,8e-06,1.9e-05,1.86e-05,0.18,0.900000000000001,-1.08,4814.2
3.9e-06,9.5e-06,8.7e-06,7.8e-06,1.9e-05,1.74e-05,-0.0599999999999999,0,-1.08,4814.4
3.2e-06,9.4e-06,7.9e-06,6.4e-06,1.88e-05,1.58e-05,-0.42,-0.180000000000001,-1.44,4814.6
2.2e-06,9.4e-06,7.5e-06,4.4e-06,1.88e-05,1.5e-05,-0.6,0,-0.720000000000001,4814.8
6e-07,9e-06,7.1e-06,1.2e-06,1.8e-05,1.42e-05,-0.96,-0.719999999999999,-0.720000000000001,4815
-8e-07,8.4e-06,6.8e-06,-1.6e-06,1.68e-05,1.36e-05,-0.84,-1.08,-0.539999999999999,4815.2
-2.1e-06,7.9e-06,6.5e-06,-4.2e-06,1.58e-05,1.3e-05,-0.78,-0.899999999999997,-0.540000000000001,4815.4
-2.8e-06,7.6e-06,6.4e-06,-5.6e-06,1.52e-05,1.28e-05,-0.42,-0.540000000000001,-0.18,4815.6
-2.9e-06,6.9e-06,6.1e-06,-5.8e-06,1.38e-05,1.22e-05,-0.0600000000000002,-1.26,-0.539999999999999,4815.8
-2.6e-06,6.5e-06,5.9e-06,-5.2e-06,1.3e-05,1.18e-05,0.18,-0.720000000000001,-0.36,4816
-1.7e-06,6.5e-06,5.7e-06,-3.4e-06,1.3e-05,1.14e-05,0.54,0,-0.360000000000001,4816.2
0,6.2e-06,5.9e-06,0,1.24e-05,1.18e-05,1.02,-0.539999999999999,0.360000000000001,4816.4
1.5e-06,6e-06,5.4e-06,3e-06,1.2e-05,1.08e-05,0.9,-0.36,-0.900000000000001,4816.6
3.4e-06,6.2e-06,5.5e-06,6.8e-06,1.24e-05,1.1e-05,1.14,0.36,0.18,4816.8
4.5e-06,5.9e-06,5.4e-06,9e-06,1.18e-05,1.08e-05,0.66,-0.539999999999999,-0.18,4817
5.4e-06,5.7e-06,5.3e-06,1.08e-05,1.14e-05,1.06e-05,0.54,-0.360000000000001,-0.18,4817.2
5.5e-06,5.5e-06,4.8e-06,1.1e-05,1.1e-05,9.6e-06,0.0599999999999999,-0.36,-0.900000000000001,4817.4
4.7e-06,5.1e-06,4.4e-06,9.4e-06,1.02e-05,8.8e-06,-0.48,-0.719999999999999,-0.719999999999999,4817.6
3.8e-06,5.3e-06,4e-06,7.6e-06,1.06e-05,8e-06,-0.54,0.36,-0.720000000000001,4817.8
2.1e-06,4.8e-06,3.6e-06,4.2e-06,9.6e-06,7.2e-06,-1.02,-0.900000000000001,-0.72,4818
7e-07,4.4e-06,3.1e-06,1.4e-06,8.8e-06,6.2e-06,-0.84,-0.719999999999999,-0.9,4818.2
-3e-07,4.3e-06,2.3e-06,-6e-07,8.6e-06,4.6e-06,-0.6,-0.18,-1.44,4818.4
-1e-06,4.1e-06,2e-06,-2e-06,8.2e-06,4e-06,-0.42,-0.360000000000001,-0.54,4818.6
-6e-07,4.8e-06,1.4e-06,-1.2e-06,9.6e-06,2.8e-06,0.24,1.26,-1.08,4818.8
0,5.2e-06,9e-07,0,1.04e-05,1.8e-06,0.36,0.720000000000001,-0.9,4819
1e-06,5.6e-06,7e-07,2e-06,1.12e-05,1.4e-06,0.6,0.719999999999999,-0.36,4819.2
2.7e-06,6.5e-06,3e-07,5.4e-06,1.3e-05,6e-07,1.02,1.62,-0.72,4819.4
4.2e-06,7e-06,1e-07,8.4e-06,1.4e-05,2e-07,0.9,0.900000000000001,-0.36,4819.6
5.8e-06,7.9e-06,0,1.16e-05,1.58e-05,0,0.960000000000001,1.62,-0.18,4819.8
6.8e-06,8.2e-06,-2e-07,1.36e-05,1.64e-05,-4e-07,0.6,0.539999999999998,-0.36,4820
7.5e-06,8.7e-06,-1e-07,1.5e-05,1.74e-05,-2e-07,0.42,0.900000000000001,0.18,4820.2
7.7e-06,9e-06,0,1.54e-05,1.8e-05,0,0.12,0.540000000000001,0.18,4820.4
7.2e-06,8.9e-06,0,1.44e-05,1.78e-05,0,-0.300000000000001,-0.180000000000001,0,4820.6
6.3e-06,9.1e-06,4e-07,1.26e-05,1.82e-05,8e-07,-0.54,0.36,0.72,4820.8
4.5e-06,8.3e-06,5e-07,9e-06,1.66e-05,1e-06,-1.08,-1.44,0.18,4821
2.6e-06,7.7e-06,7e-07,5.2e-06,1.54e-05,1.4e-06,-1.14,-1.08,0.36,4821.2
1.3e-06,7.3e-06,1.1e-06,2.6e-06,1.46e-05,2.2e-06,-0.78,-0.720000000000001,0.72,4821.4
-1e-07,6.8e-06,1.2e-06,-2e-07,1.36e-05,2.4e-06,-0.84,-0.900000000000001,0.18,4821.6
-7e-07,6.5e-06,1.8e-06,-1.4e-06,1.3e-05,3.6e-06,-0.36,-0.540000000000001,1.08,4821.8
-1e-06,6.3e-06,1.8e-06,-2e-06,1.26e-05,3.6e-06,-0.18,-0.36,0,4822
-1e-06,5.7e-06,1.9e-06,-2e-06,1.14e-05,3.8e-06,0,-1.08,0.18,4822.2
1e-07,5.8e-06,1.9e-06,2e-07,1.16e-05,3.8e-06,0.66,0.180000000000001,0,4822.4
1.8e-06,6.2e-06,2.2e-06,3.6e-06,1.24e-05,4.4e-06,1.02,0.719999999999999,0.54,4822.6
3.1e-06,6.2e-06,2.1e-06,6.2e-06,1.24e-05,4.2e-06,0.78,0,-0.180000000000001,4822.8
4.3e-06,6.4e-06,2.2e-06,8.6e-06,1.28e-05,4.4e-06,0.72,0.36,0.180000000000001,4823
5.5e-06,6.8e-06,2.1e-06,1.1e-05,1.36e-05,4.2e-06,0.72,0.720000000000001,-0.180000000000001,4823.2
6.3e-06,6.7e-06,2.1e-06,1.26e-05,1.34e-05,4.2e-06,0.48,-0.18,0,4823.4
6.2e-06,7e-06,1.9e-06,1.24e-05,1.4e-05,3.8e-06,-0.0599999999999999,0.539999999999999,-0.36,4823.6
5.5e-06,6.9e-06,1.5e-06,1.1e-05,1.38e-05,3e-06,-0.42,-0.18,-0.72,4823.8
4.6e-06,7e-06,1.3e-06,9.2e-06,1.4e-05,2.6e-06,-0.54,0.18,-0.36,4824
3.5e-06,7.4e-06,1.2e-06,7e-06,1.48e-05,2.4e-06,-0.66,0.720000000000001,-0.18,4824.2
1.8e-06,6.9e-06,9e-07,3.6e-06,1.38e-05,1.8e-06,-1.02,-0.900000000000001,-0.54,4824.4
4e-07,6.7e-06,7e-07,8e-07,1.34e-05,1.4e-06,-0.84,-0.36,-0.36,4824.6
-7e-07,6.9e-06,5e-07,-1.4e-06,1.38e-05,1e-06,-0.66,0.36,-0.36,4824.8
-1.3e-06,6.8e-06,5e-07,-2.6e-06,1.36e-05,1e-06,-0.36,-0.18,0,4825
-1.6e-06,7e-06,6e-07,-3.2e-06,1.4e-05,1.2e-06,-0.18,0.36,0.18,4825.2
-9e-07,7.4e-06,5e-07,-1.8e-06,1.48e-05,1e-06,0.42,0.720000000000001,-0.18,4825.4
0,7.8e-06,7e-07,0,1.56e-05,1.4e-06,0.54,0.719999999999999,0.36,4825.6
1.2e-06,8e-06,6e-07,2.4e-06,1.6e-05,1.2e-06,0.72,0.36,-0.18,4825.8
2.4e-06,8.5e-06,9e-07,4.8e-06,1.7e-05,1.8e-06,0.72,0.900000000000001,0.54,4826
3.7e-06,9e-06,1.3e-06,7.4e-06,1.8e-05,2.6e-06,0.78,0.900000000000001,0.72,4826.2
4.4e-06,9.3e-06,1.8e-06,8.8e-06,1.86e-05,3.6e-06,0.42,0.540000000000001,0.9,4826.4
4.6e-06,9.4e-06,2e-06,9.2e-06,1.88e-05,4e-06,0.12,0.179999999999998,0.36,4826.6
4.3e-06,9.3e-06,2.4e-06,8.6e-06,1.86e-05,4.8e-06,-0.18,-0.179999999999998,0.72,4826.8
3.6e-06,9.6e-06,2.6e-06,7.2e-06,1.92e-05,5.2e-06,-0.42,0.539999999999998,0.36,4827
2e-06,9e-06,3e-06,4e-06,1.8e-05,6e-06,-0.96,-1.08,0.72,4827.2
2e-07,8.4e-06,3.2e-06,4e-07,1.68e-05,6.4e-06,-1.08,-1.08,0.36,4827.4
-1.5e-06,8e-06,3.3e-06,-3e-06,1.6e-05,6.6e-06,-1.02,-0.719999999999999,0.180000000000001,4827.6
-2.7e-06,7.8e-06,3.5e-06,-5.4e-06,1.56e-05,7e-06,-0.72,-0.36,0.36,4827.8
-3.7e-06,7.4e-06,3.6e-06,-7.4e-06,1.48e-05,7.2e-06,-0.6,-0.719999999999999,0.18,4828
1e-07,8e-06,2.3e-06,2e-07,1.6e-05,4.6e-06,2.28,1.08,-2.34,4828.2
1.3e-06,8.2e-06,2e-06,2.6e-06,1.64e-05,4e-06,0.72,0.36,-0.54,4828.4
2.4e-06,8.3e-06,1.6e-06,4.8e-06,1.66e-05,3.2e-06,0.66,0.180000000000001,-0.72,4828.6
2.5e-06,8.2e-06,1.2e-06,5e-06,1.64e-05,2.4e-06,0.0600000000000002,-0.180000000000001,-0.72,4828.8
2.4e-06,8.1e-06,1e-06,4.8e-06,1.62e-05,2e-06,-0.0600000000000002,-0.179999999999998,-0.36,4829
1.7e-06,8e-06,9e-07,3.4e-06,1.6e-05,1.8e-06,-0.42,-0.180000000000001,-0.18,4829.2
7e-07,8.2e-06,6e-07,1.4e-06,1.64e-05,1.2e-06,-0.6,0.36,-0.54,4829.4
-9e-07,7.5e-06,4e-07,-1.8e-06,1.5e-05,8e-07,-0.96,-1.26,-0.36,4829.6
-2.4e-06,7e-06,3e-07,-4.8e-06,1.4e-05,6e-07,-0.9,-0.900000000000001,-0.18,4829.8
-3.6e-06,6.6e-06,3e-07,-7.2e-06,1.32e-05,6e-07,-0.72,-0.719999999999999,0,4830
-5.2e-06,6.3e-06,4e-07,-1.04e-05,1.26e-05,8e-07,-0.96,-0.540000000000001,0.18,4830.2
-5.3e-06,6.1e-06,5e-07,-1.06e-05,1.22e-05,1e-06,-0.0599999999999999,-0.36,0.18,4830.4
-4.7e-06,6.2e-06,6e-07,-9.4e-06,1.24e-05,1.2e-06,0.36,0.18,0.18,4830.6
-3.8e-06,6.4e-06,5e-07,-7.6e-06,1.28e-05,1e-06,0.54,0.36,-0.18,4830.8
-2.7e-06,7e-06,1e-06,-5.4e-06,1.4e-05,2e-06,0.66,1.08,0.9,4831
-1.3e-06,7.2e-06,1.1e-06,-2.6e-06,1.44e-05,2.2e-06,0.84,0.36,0.18,4831.2
-5e-07,7.3e-06,1.1e-06,-1e-06,1.46e-05,2.2e-06,0.48,0.180000000000001,0,4831.4
1e-07,7.4e-06,1.4e-06,2e-07,1.48e-05,2.8e-06,0.36,0.18,0.54,4831.6
3e-07,7.6e-06,1.5e-06,6e-07,1.52e-05,3e-06,0.12,0.36,0.18,4831.8
-6e-07,7.8e-06,1.1e-06,-1.2e-06,1.56e-05,2.2e-06,-0.54,0.36,-0.72,4832
-1.8e-06,7.6e-06,1e-06,-3.6e-06,1.52e-05,2e-06,-0.72,-0.36,-0.18,4832.2
-3.2e-06,7.4e-06,9e-07,-6.4e-06,1.48e-05,1.8e-06,-0.84,-0.36,-0.18,4832.4
-4.4e-06,7.5e-06,8e-07,-8.8e-06,1.5e-05,1.6e-06,-0.72,0.18,-0.18,4832.6
-5.4e-06,7.3e-06,5e-07,-1.08e-05,1.46e-05,1e-06,-0.6,-0.36,-0.54,4832.8
-6e-06,7.2e-06,1e-07,-1.2e-05,1.44e-05,2e-07,-0.36,-0.180000000000001,-0.72,4833
-6.5e-06,6.9e-06,-3e-07,-1.3e-05,1.38e-05,-6e-07,-0.3,-0.539999999999999,-0.72,4833.2
-6.1e-06,7.3e-06,-4e-07,-1.22e-05,1.46e-05,-8e-07,0.24,0.720000000000001,-0.18,4833.4
-5.1e-06,7.5e-06,-7e-07,-1.02e-05,1.5e-05,-1.4e-06,0.6,0.36,-0.54,4833.6
-4e-06,7.6e-06,-1.1e-06,-8e-06,1.52e-05,-2.2e-06,0.66,0.18,-0.72,4833.8
-2.7e-06,8e-06,-1.4e-06,-5.4e-06,1.6e-05,-2.8e-06,0.78,0.719999999999999,-0.54,4834
-1.5e-06,8.2e-06,-1.7e-06,-3e-06,1.64e-05,-3.4e-06,0.72,0.36,-0.54,4834.2
-2e-07,8.5e-06,-1.6e-06,-4e-07,1.7e-05,-3.2e-06,0.78,0.540000000000001,0.18,4834.4
4e-07,8.2e-06,-1.7e-06,8e-07,1.64e-05,-3.4e-06,0.36,-0.540000000000001,-0.18,4834.6
4e-07,8.2e-06,-1.7e-06,8e-07,1.64e-05,-3.4e-06,0,0,0,4834.8
-4e-07,7.7e-06,-1.5e-06,-8e-07,1.54e-05,-3e-06,-0.48,-0.899999999999997,0.36,4835
-1.8e-06,7.2e-06,-1.4e-06,-3.6e-06,1.44e-05,-2.8e-06,-0.84,-0.900000000000002,0.18,4835.2
-3.2e-06,6.8e-06,-1.2e-06,-6.4e-06,1.36e-05,-2.4e-06,-0.84,-0.719999999999999,0.36,4835.4
-4.6e-06,6.2e-06,-1.1e-06,-9.2e-06,1.24e-05,-2.2e-06,-0.84,-1.08,0.18,4835.6
-5.7e-06,5.8e-06,-9e-07,-1.14e-05,1.16e-05,-1.8e-06,-0.66,-0.719999999999999,0.36,4835.8
-6.6e-06,5.6e-06,-6e-07,-1.32e-05,1.12e-05,-1.2e-06,-0.54,-0.360000000000001,0.54,4836
-6.8e-06,5.5e-06,-2e-07,-1.36e-05,1.1e-05,-4e-07,-0.12,-0.18,0.72,4836.2
-6.8e-06,5.2e-06,-2e-07,-1.36e-05,1.04e-05,-4e-07,0,-0.539999999999999,0,4836.4
-5.9e-06,5.7e-06,0,-1.18e-05,1.14e-05,0,0.54,0.899999999999999,0.36,4836.6
-4.9e-06,5.8e-06,0,-9.8e-06,1.16e-05,0,0.6,0.180000000000001,0,4836.8
-3.5e-06,6.5e-06,1e-07,-7e-06,1.3e-05,2e-07,0.84,1.26,0.18,4837
-2.6e-06,6.7e-06,1e-07,-5.2e-06,1.34e-05,2e-07,0.54,0.360000000000001,0,4837.2
-1.7e-06,6.9e-06,2e-07,-3.4e-06,1.38e-05,4e-07,0.54,0.36,0.18,4837.4
-1.2e-06,7.2e-06,2e-07,-2.4e-06,1.44e-05,4e-07,0.3,0.539999999999999,0,4837.6
-1e-06,7.5e-06,1e-07,-2e-06,1.5e-05,2e-07,0.12,0.540000000000001,-0.18,4837.8
-1.5e-06,7.6e-06,0,-3e-06,1.52e-05,0,-0.3,0.18,-0.18,4838
-2.2e-06,7.5e-06,-3e-07,-4.4e-06,1.5e-05,-6e-07,-0.42,-0.18,-0.54,4838.2
-3.3e-06,7.5e-06,-6e-07,-6.6e-06,1.5e-05,-1.2e-06,-0.66,0,-0.54,4838.4
-4.7e-06,7.3e-06,-8e-07,-9.4e-06,1.46e-05,-1.6e-06,-0.84,-0.36,-0.36,4838.6
-5.8e-06,7.2e-06,-1e-06,-1.16e-05,1.44e-05,-2e-06,-0.66,-0.180000000000001,-0.36,4838.8
-6.6e-06,6.7e-06,-1.4e-06,-1.32e-05,1.34e-05,-2.8e-06,-0.48,-0.899999999999999,-0.72,4839
-7.3e-06,6.6e-06,-1.4e-06,-1.46e-05,1.32e-05,-2.8e-06,-0.42,-0.18,0,4839.2
-7.6e-06,6.3e-06,-1.3e-06,-1.52e-05,1.26e-05,-2.6e-06,-0.18,-0.540000000000001,0.18,4839.4
-7.3e-06,6.5e-06,-1.3e-06,-1.46e-05,1.3e-05,-2.6e-06,0.18,0.36,0,4839.6
-6.3e-06,6.3e-06,-1.5e-06,-1.26e-05,1.26e-05,-3e-06,0.6,-0.36,-0.36,4839.8
-5.6e-06,6.3e-06,-1.6e-06,-1.12e-05,1.26e-05,-3.2e-06,0.42,0,-0.18,4840
-4.4e-06,6.4e-06,-1.4e-06,-8.8e-06,1.28e-05,-2.8e-06,0.72,0.18,0.36,4840.2
-3.3e-06,6.3e-06,-1.3e-06,-6.6e-06,1.26e-05,-2.6e-06,0.66,-0.18,0.18,4840.4
-2.8e-06,6.1e-06,-1e-06,-5.6e-06,1.22e-05,-2e-06,0.3,-0.36,0.54,4840.6
-2.1e-06,6e-06,-7e-07,-4.2e-06,1.2e-05,-1.4e-06,0.42,-0.18,0.54,4840.8
-2.3e-06,5.7e-06,-5e-07,-4.6e-06,1.14e-05,-1e-06,-0.12,-0.540000000000001,0.36,4841
-2.6e-06,5.4e-06,-5e-07,-5.2e-06,1.08e-05,-1e-06,-0.18,-0.539999999999999,0,4841.2
-4.1e-06,4.9e-06,0,-8.2e-06,9.8e-06,0,-0.9,-0.900000000000001,0.9,4841.4
-5.3e-06,4.3e-06,0,-1.06e-05,8.6e-06,0,-0.72,-1.08,0,4841.6
-6.7e-06,3.8e-06,3e-07,-1.34e-05,7.6e-06,6e-07,-0.84,-0.900000000000001,0.54,4841.8
-8e-06,3.6e-06,6e-07,-1.6e-05,7.2e-06,1.2e-06,-0.78,-0.36,0.54,4842
-9.1e-06,3.3e-06,8e-07,-1.82e-05,6.6e-06,1.6e-06,-0.66,-0.539999999999999,0.36,4842.2
-9.8e-06,3.2e-06,8e-07,-1.96e-05,6.4e-06,1.6e-06,-0.42,-0.180000000000001,0,4842.4
-9.5e-06,3.5e-06,8e-07,-1.9e-05,7e-06,1.6e-06,0.179999999999999,0.54,0,4842.6
-8.6e-06,4.1e-06,7e-07,-1.72e-05,8.2e-06,1.4e-06,0.54,1.08,-0.18,4842.8
-7.7e-06,4.5e-06,6e-07,-1.54e-05,9e-06,1.2e-06,0.54,0.720000000000001,-0.18,4843
-6.6e-06,5e-06,6e-07,-1.32e-05,1e-05,1.2e-06,0.66,0.900000000000001,0,4843.2
-5.6e-06,5.5e-06,5e-07,-1.12e-05,1.1e-05,1e-06,0.6,0.899999999999999,-0.18,4843.4
-4.8e-06,6.1e-06,1e-07,-9.6e-06,1.22e-05,2e-07,0.48,1.08,-0.72,4843.6
-4.6e-06,6.4e-06,1e-07,-9.2e-06,1.28e-05,2e-07,0.12,0.539999999999999,0,4843.8
-4.5e-06,6.9e-06,-1e-07,-9e-06,1.38e-05,-2e-07,0.0599999999999999,0.900000000000001,-0.36,4844
-5.1e-06,7e-06,-2e-07,-1.02e-05,1.4e-05,-4e-07,-0.36,0.18,-0.18,4844.2
-5.8e-06,6.9e-06,-4e-07,-1.16e-05,1.38e-05,-8e-07,-0.42,-0.18,-0.36,4844.4
-6.6e-06,7.2e-06,-4e-07,-1.32e-05,1.44e-05,-8e-07,-0.48,0.539999999999999,0,4844.6
-8.1e-06,6.9e-06,-4e-07,-1.62e-05,1.38e-05,-8e-07,-0.9,-0.539999999999999,0,4844.8
-9.2e-06,6.7e-06,-2e-07,-1.84e-05,1.34e-05,-4e-07,-0.66,-0.36,0.36,4845
-1e-05,6.3e-06,-1e-07,-2e-05,1.26e-05,-2e-07,-0.48,-0.720000000000001,0.18,4845.2
-1.05e-05,6.4e-06,0,-2.1e-05,1.28e-05,0,-0.299999999999999,0.18,0.18,4845.4
-1.08e-05,6.1e-06,1e-07,-2.16e-05,1.22e-05,2e-07,-0.18,-0.539999999999999,0.18,4845.6
-1.08e-05,5.8e-06,4e-07,-2.16e-05,1.16e-05,8e-07,0,-0.539999999999999,0.54,4845.8
-1e-05,6.1e-06,7e-07,-2e-05,1.22e-05,1.4e-06,0.479999999999999,0.539999999999999,0.54,4846
-9e-06,6.1e-06,9e-07,-1.8e-05,1.22e-05,1.8e-06,0.6,0,0.36,4846.2
-8.1e-06,6e-06,1.3e-06,-1.62e-05,1.2e-05,2.6e-06,0.54,-0.18,0.72,4846.4
-7.3e-06,6.2e-06,1.5e-06,-1.46e-05,1.24e-05,3e-06,0.48,0.36,0.36,4846.6
-7e-06,5.9e-06,1.7e-06,-1.4e-05,1.18e-05,3.4e-06,0.18,-0.539999999999999,0.36,4846.8
-6.6e-06,5.8e-06,2e-06,-1.32e-05,1.16e-05,4e-06,0.24,-0.18,0.54,4847
-6.8e-06,5.8e-06,2.2e-06,-1.36e-05,1.16e-05,4.4e-06,-0.12,0,0.36,4847.2
-7.3e-06,5.9e-06,2.5e-06,-1.46e-05,1.18e-05,5e-06,-0.3,0.18,0.54,4847.4
-8.4e-06,5.5e-06,2.2e-06,-1.68e-05,1.1e-05,4.4e-06,-0.659999999999999,-0.720000000000001,-0.54,4847.6
-9.5e-06,5.2e-06,2.3e-06,-1.9e-05,1.04e-05,4.6e-06,-0.660000000000001,-0.539999999999999,0.18,4847.8
-1.03e-05,5.1e-06,2.3e-06,-2.06e-05,1.02e-05,4.6e-06,-0.479999999999999,-0.18,0,4848
-1.13e-05,4.8e-06,2e-06,-2.26e-05,9.6e-06,4e-06,-0.6,-0.540000000000001,-0.54,4848.2
-1.21e-05,4.8e-06,1.8e-06,-2.42e-05,9.6e-06,3.6e-06,-0.479999999999999,0,-0.36,4848.4
-1.26e-05,4.6e-06,1.6e-06,-2.52e-05,9.2e-06,3.2e-06,-0.3,-0.36,-0.36,4848.6
-1.2e-05,5.2e-06,1.3e-06,-2.4e-05,1.04e-05,2.6e-06,0.36,1.08,-0.54,4848.8
-1.15e-05,5.4e-06,1e-06,-2.3e-05,1.08e-05,2e-06,0.3,0.36,-0.54,4849
-1.06e-05,6.1e-06,1e-06,-2.12e-05,1.22e-05,2e-06,0.54,1.26,0,4849.2
-9.5e-06,6.2e-06,5e-07,-1.9e-05,1.24e-05,1e-06,0.66,0.18,-0.9,4849.4
-8.4e-06,6.7e-06,4e-07,-1.68e-05,1.34e-05,8e-07,0.660000000000001,0.900000000000001,-0.18,4849.6
-7.5e-06,7.1e-06,3e-07,-1.5e-05,1.42e-05,6e-07,0.539999999999999,0.719999999999999,-0.18,4849.8
-6.9e-06,7.5e-06,3e-07,-1.38e-05,1.5e-05,6e-07,0.36,0.720000000000001,0,4850
-6.8e-06,7.6e-06,0,-1.36e-05,1.52e-05,0,0.0599999999999999,0.18,-0.54,4850.2
-7.1e-06,7.4e-06,-1e-07,-1.42e-05,1.48e-05,-2e-07,-0.18,-0.36,-0.18,4850.4
-7.5e-06,7.5e-06,1e-07,-1.5e-05,1.5e-05,2e-07,-0.24,0.18,0.36,4850.6
-8.1e-06,7.6e-06,2e-07,-1.62e-05,1.52e-05,4e-07,-0.36,0.18,0.18,4850.8
-9.5e-06,6.8e-06,2e-07,-1.9e-05,1.36e-05,4e-07,-0.84,-1.44,0,4851
-1.08e-05,6.5e-06,5e-07,-2.16e-05,1.3e-05,1e-06,-0.78,-0.540000000000001,0.54,4851.2
-1.18e-05,6e-06,6e-07,-2.36e-05,1.2e-05,1.2e-06,-0.6,-0.899999999999999,0.18,4851.4
-1.25e-05,5.6e-06,7e-07,-2.5e-05,1.12e-05,1.4e-06,-0.42,-0.720000000000001,0.18,4851.6
-1.29e-05,5.1e-06,9e-07,-2.58e-05,1.02e-05,1.8e-06,-0.24,-0.899999999999999,0.36,4851.8
-1.3e-05,4.9e-06,1.2e-06,-2.6e-05,9.8e-06,2.4e-06,-0.0599999999999994,-0.360000000000001,0.54,4852
-1.26e-05,4.6e-06,1.3e-06,-2.52e-05,9.2e-06,2.6e-06,0.24,-0.539999999999999,0.18,4852.2
-1.18e-05,4.4e-06,1.2e-06,-2.36e-05,8.8e-06,2.4e-06,0.479999999999999,-0.36,-0.18,4852.4
-1.07e-05,4.7e-06,1.5e-06,-2.14e-05,9.4e-06,3e-06,0.660000000000001,0.539999999999999,0.54,4852.6
-9.7e-06,4.6e-06,1.6e-06,-1.94e-05,9.2e-06,3.2e-06,0.599999999999999,-0.18,0.18,4852.8
-8.9e-06,4.6e-06,1.6e-06,-1.78e-05,9.2e-06,3.2e-06,0.48,0,0,4853
-8.4e-06,4.4e-06,1.7e-06,-1.68e-05,8.8e-06,3.4e-06,0.3,-0.36,0.18,4853.2
-8.2e-06,4.6e-06,1.5e-06,-1.64e-05,9.2e-06,3e-06,0.12,0.36,-0.36,4853.4
-8.5e-06,4.5e-06,1.4e-06,-1.7e-05,9e-06,2.8e-06,-0.18,-0.18,-0.18,4853.6
-8.9e-06,4.5e-06,1.5e-06,-1.78e-05,9e-06,3e-06,-0.24,0,0.18,4853.8
-9.7e-06,4.6e-06,1.4e-06,-1.94e-05,9.2e-06,2.8e-06,-0.48,0.18,-0.18,4854
-1.05e-05,4.4e-06,1.1e-06,-2.1e-05,8.8e-06,2.2e-06,-0.479999999999999,-0.36,-0.54,4854.2
-1.19e-05,5e-06,7e-07,-2.38e-05,1e-05,1.4e-06,-0.84,1.08,-0.72,4854.4
-1.1e-05,5.3e-06,6e-07,-2.2e-05,1.06e-05,1.2e-06,0.54,0.539999999999999,-0.18,4854.6
-1.01e-05,5.6e-06,8e-07,-2.02e-05,1.12e-05,1.6e-06,0.54,0.539999999999999,0.36,4854.8
-9.1e-06,5.9e-06,9e-07,-1.82e-05,1.18e-05,1.8e-06,0.6,0.540000000000001,0.18,4855
